"BEDROOMS","BATHROOMS","YEAR BUILT","CITY","ZIPCODE","STREET ADDRESS","RENT","PROPERTY TYPE","TAX PAID","HOUSE VALUE"
"1","1","1977","Saint Pete Beach","33706","6601 Sunset Way APT 6","2600","APARTMENT","1721.17","87750"
"1","1","1977","Saint Pete Beach","33706","6601 Sunset Way APT 6","2600","APARTMENT","2303.2","131500"
"1","1","1977","Saint Pete Beach","33706","6601 Sunset Way APT 6","2600","APARTMENT","1068.75","54600"
"1","1","1977","Saint Pete Beach","33706","6601 Sunset Way APT 6","2600","APARTMENT","1133.11","57500"
"1","1","1977","Saint Pete Beach","33706","6601 Sunset Way APT 6","2600","APARTMENT","896.68","54700"
"1","1","1977","Saint Pete Beach","33706","6601 Sunset Way APT 6","2600","APARTMENT","896.68","45100"
"1","1","1977","Saint Pete Beach","33706","6601 Sunset Way APT 6","2600","APARTMENT","858.71","43400"
"4","3","2019","Ruskin","33573","10071 Ivory Dr","2700","SINGLE_FAMILY","6132.65","220015"
"4","3","2019","Ruskin","33573","10071 Ivory Dr","2700","SINGLE_FAMILY","3228.13","43426"
"4","3","2019","Ruskin","33573","10071 Ivory Dr","2700","SINGLE_FAMILY","3228.13","39478"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2597.41","161886"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2500.39","158246"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2500.39","155295"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2446.71","220471"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2407.96","148973"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2370.19","147937"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2369.81","146763"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2369.81","144594"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2358.22","142177"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2439.49","145950"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2893.69","169582"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2875.08","168235"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","3745.54","211074"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","5242.62","248134"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","3744.38","184135"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","3741.7","178772"
"4","3","1995","Tampa","33625","12831 Big Sur Dr","3225","SINGLE_FAMILY","2684.52","133579"
"6","3","2020","Sun City Center","33573","4338 Unbridled Song Dr","2825","SINGLE_FAMILY","2221","25011"
"6","3","2020","Sun City Center","33573","4338 Unbridled Song Dr","2825","SINGLE_FAMILY","2180.23","22737"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","1881.98","145230"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","1770.48","66014"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","1770.48","111827"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","1651.76","81068"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","1234.48","67008"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","1115.54","56429"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","937.63","40989"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","903.95","41786"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","791.33","34259"
"3","2","1990","Saint Petersburg","33712","3001 58th Ave S APT 1014","3000","APARTMENT","2794.36","129700"
"4","2","2018","Wesley Chapel","33545","8190 Olive Brook Dr","3000","SINGLE_FAMILY","5685.8","238561"
"4","2","2018","Wesley Chapel","33545","8190 Olive Brook Dr","3000","SINGLE_FAMILY","5690.88","239829"
"4","2","2018","Wesley Chapel","33545","8190 Olive Brook Dr","3000","SINGLE_FAMILY","5690.88","67262"
"4","2","2018","Wesley Chapel","33545","8190 Olive Brook Dr","3000","SINGLE_FAMILY","3388.13","3676"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","6105.55","306023"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","5821.15","289091"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","6217.71","304273"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","4683.18","251192"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","4683.18","195338"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","4387.21","177580"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","3704.34","161436"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","3704.34","146760"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1566.45","113236"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1498.85","109938"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1447.77","108313"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1396.17","105465"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1401.65","105360"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1662.89","102291"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1760.2","99796"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1743.31","96889"
"2","2","1975","Tampa","33611","4141 Bayshore Blvd APT 1203","4000","CONDO","1559.05","117428"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","5350.38","526226"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","5275.14","257128"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","5275.14","205771"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","3435.02","201539"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","3369.73","197394"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","3418.26","196022"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","4007.63","182188"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","2840.57","166832"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","2871.76","165607"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","4146.96","241500"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","4422.5","189300"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","1565.35","65600"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","759.59","34500"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","759.59","33200"
"3","2","2003","Clearwater","33760","1980 Hidden Springs Pl","2985","SINGLE_FAMILY","735.41","33600"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","3077.16","188477"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","2390.07","136230"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","2390.07","133690"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","2337.17","151941"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","2302.12","139292"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","3282.84","126629"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","2902.18","117282"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","2902.18","106620"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","2591.33","99062"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","2748.24","106601"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","3063.54","123084"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","3227.23","130928"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","3850.76","161710"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","4372.13","190535"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","4451.88","178268"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","3755.66","141794"
"4","2","2001","Brandon","33511","945 Summer Breeze Dr","2600","SINGLE_FAMILY","1038.42","28800"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1586.19","104128"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1793.28","101787"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1793.28","99889"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1775.92","156138"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1746.67","95822"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1702.54","95156"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1690.9","94401"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1690.9","93006"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1680.13","91451"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1935.88","103946"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","2042.51","110053"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","2611.61","138182"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","2882.87","151699"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","3059.82","147281"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","3196.95","143689"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","3190.84","139504"
"4","2.5","2001","Riverview","33578","6266 Crickethollow Dr","2695","SINGLE_FAMILY","1012.18","30000"
"5","2.5","2017","Zephyrhills","33541","35780 Jenny Lynne Cir","2925","SINGLE_FAMILY","5025.29","244420"
"5","2.5","2017","Zephyrhills","33541","35780 Jenny Lynne Cir","2925","SINGLE_FAMILY","4948.76","238931"
"5","2.5","2017","Zephyrhills","33541","35780 Jenny Lynne Cir","2925","SINGLE_FAMILY","4948.76","234476"
"5","2.5","2017","Zephyrhills","33541","35780 Jenny Lynne Cir","2925","SINGLE_FAMILY","4716.54","230257"
"5","2.5","2017","Zephyrhills","33541","35780 Jenny Lynne Cir","2925","SINGLE_FAMILY","1736.54","22865"
"4","3","2016","Riverview","33579","14075 Tropical Kingbird Way","2925","SINGLE_FAMILY","5406.25","194867"
"4","3","2016","Riverview","33579","14075 Tropical Kingbird Way","2925","SINGLE_FAMILY","5632.36","208630"
"4","3","2016","Riverview","33579","14075 Tropical Kingbird Way","2925","SINGLE_FAMILY","5632.36","215395"
"4","3","2016","Riverview","33579","14075 Tropical Kingbird Way","2925","SINGLE_FAMILY","5774.37","209093"
"4","3","2016","Riverview","33579","14075 Tropical Kingbird Way","2925","SINGLE_FAMILY","6462.78","37389"
"4","3","2016","Riverview","33579","14075 Tropical Kingbird Way","2925","SINGLE_FAMILY","3258.19","6050"
"4","3.5","","Riverview","33569","11975 Stone Pine St","2945","SINGLE_FAMILY","2422.26","6010"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","3966.51","201980"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","3745.09","188962"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","3745.09","190535"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","3699.87","168037"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","3431.96","149300"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","3185.95","136213"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","2686.56","123830"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","2686.56","112573"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","2334.36","107661"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","2574.44","120047"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","2849.34","134987"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","3125.79","151981"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","3855.21","193195"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","4277.4","217684"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","998.59","47000"
"4","2","2006","Temple Terrace","33637","13036 Terrace Springs Dr","2650","SINGLE_FAMILY","184.63","8460"
"3","3","2008","South Pasadena","33707","3333 Pasadena Ave S UNIT B2","5500","APARTMENT","5195.63","646910"
"3","3","2008","South Pasadena","33707","3333 Pasadena Ave S UNIT B2","5500","APARTMENT","5036.29","316183"
"3","3","2008","South Pasadena","33707","3333 Pasadena Ave S UNIT B2","5500","APARTMENT","5036.29","310288"
"3","3","2008","South Pasadena","33707","3333 Pasadena Ave S UNIT B2","5500","APARTMENT","4973.19","303906"
"3","3","2008","South Pasadena","33707","3333 Pasadena Ave S UNIT B2","5500","APARTMENT","4842.89","297655"
"3","3","2008","South Pasadena","33707","3333 Pasadena Ave S UNIT B2","5500","APARTMENT","4925.93","295586"
"3","3","2008","South Pasadena","33707","3333 Pasadena Ave S UNIT B2","5500","APARTMENT","4259.23","297728"
"3","3","2008","South Pasadena","33707","3333 Pasadena Ave S UNIT B2","5500","APARTMENT","3986.35","283749"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","8754.83","439411"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","8275.32","411690"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","8275.32","371934"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","6735.86","364284"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","6650.6","269564"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","5807.14","245058"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","4944.72","235947"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","4944.72","233505"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","4226.84","195883"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","4276.9","197814"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","3600.26","167532"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","6089.31","281922"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","8564.89","394803"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","8503.05","396624"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","8957","381882"
"2","3.5","1996","Tampa","33606","807 S Oregon Ave APT B","4795","TOWNHOUSE","2410.38","99829"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","7732.8","262912"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","7377.1","239011"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","7377.1","230679"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","7346.57","220580"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","7038.45","158476"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","4886.47","157374"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","4686.58","156125"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","4686.58","153818"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","4523.12","144506"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","4679.39","150935"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","5122.56","172376"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","5268.08","178065"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","6835.65","241762"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","7558.45","245783"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","7564.96","239788"
"5","3","2004","Tampa","33647","18212 Sandy Pointe Dr","2699","SINGLE_FAMILY","7425.41","232804"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","6742.77","630554"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","6423.43","297503"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","6423.43","272821"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","5888.98","245870"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","5095.2","232670"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","4865.97","228967"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","4368.68","198856"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","3926.04","169886"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","333.37","14432"
"4","3","2012","Saint Petersburg","33709","7904 39th Ter N","3900","SINGLE_FAMILY","1622.32","75300"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","5705.69","169048"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","5875.6","179710"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","5875.6","131360"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","3962.39","161053"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","3932.19","121440"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","3747.33","120596"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","3553.8","119639"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","3553.8","117871"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","3498.08","113696"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","4472.65","107504"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","2225.96","22725"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","2153.44","27775"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","2430.37","37875"
"4","3","2010","Ruskin","33573","8008 Alamosa Wood Ave","2560","SINGLE_FAMILY","2262.98","42925"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2951.66","167432"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2853.4","163668"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2853.4","160616"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2759.52","164432"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2719.87","154076"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2670.21","144118"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","3068.5","131461"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","3068.5","112683"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","1926.61","110799"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2190.49","123655"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2313.36","130718"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2357.01","132739"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2609.73","145368"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2791.97","141134"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2890.42","137692"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2883.77","133682"
"3","2","1992","Valrico","33596","4551 Oak River Cir","2555","SINGLE_FAMILY","2129.9","108639"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","4717.22","241192"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","4905.91","242459"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","4905.91","228640"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","4685.33","212720"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","4429.94","199118"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","4231.41","184701"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","3709.42","167910"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","3709.42","152645"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","3513.71","153064"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","3465.4","150357"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","3813.06","168662"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","3706.75","162802"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","5197.08","236038"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","5122.97","236108"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","5436.51","230396"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","4660.27","188738"
"4","2","1999","Tampa","33614","4609 Dunnie Dr","2975","SINGLE_FAMILY","3074.24","138881"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","1015.04","177830"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","986.84","86916"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","986.84","85295"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","964.57","83541"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","940.65","81823"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","954.6","81254"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","944.06","80609"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","931.85","79418"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","859.84","81342"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","718.31","75684"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","948.51","113300"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","932.46","93500"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","862.39","86700"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","862.39","76700"
"4","1","1973","Seminole","33777","9048 86th Ct","2950","SINGLE_FAMILY","810.61","74400"
"4","2","2006","Land O Lakes","34638","3234 Prairie Iris Dr","2775","SINGLE_FAMILY","4333.72","195490"
"4","2","2006","Land O Lakes","34638","3234 Prairie Iris Dr","2775","SINGLE_FAMILY","4010.97","177720"
"4","2","2006","Land O Lakes","34638","3234 Prairie Iris Dr","2775","SINGLE_FAMILY","4010.97","176256"
"4","2","2006","Land O Lakes","34638","3234 Prairie Iris Dr","2775","SINGLE_FAMILY","3807.01","161266"
"4","2","2006","Land O Lakes","34638","3234 Prairie Iris Dr","2775","SINGLE_FAMILY","3617.81","153341"
"4","2","2006","Land O Lakes","34638","3234 Prairie Iris Dr","2775","SINGLE_FAMILY","3210.93","132179"
"3","2","1958","Saint Petersburg","33709","5281 56th Ave N","3195","SINGLE_FAMILY","4516.93","425878"
"3","2","1958","Saint Petersburg","33709","5281 56th Ave N","3195","SINGLE_FAMILY","4428.89","208152"
"3","2","1958","Saint Petersburg","33709","5281 56th Ave N","3195","SINGLE_FAMILY","4428.89","204271"
